,clone,replicate,tracking.id,total_path_length,final_displacement,mean.speed,,,,,,,,
3929,cloneB,2,837,2.5141294,2.5141294,0.001821833,,,,,,,,
3930,cloneB,2,848,30.30501366,7.989441872,0.006327376,,,,,,,,
3931,cloneB,2,853,17.38760948,7.222957134,0.003156771,,,,,,,,
3932,cloneB,2,854,10.94899082,2.264312029,0.0026565,,,,,,,,
3933,cloneB,2,860,144.9817963,132.5845184,0.006433762,,,,,,,,
3934,cloneB,2,861,3.942906141,3.942906141,0.00282241,,,,,,,,
3935,cloneB,2,868,9.227082253,9.227082253,0.006604927,,,,,,,,
3936,cloneB,2,883,59.50978088,26.20241737,0.006099241,,,,,,,,
3937,cloneB,2,888,40.81305313,38.62611008,0.003249134,,,,,,,,
3938,cloneB,2,889,3.682733536,1.228444815,0.00074785,,,,,,,,
3939,cloneB,2,898,119.2623749,100.7035522,0.010578672,,,,,,,,
3940,cloneB,2,912,17.59855843,17.59855843,0.001594072,,,,,,,,
3941,cloneB,2,931,139.9403229,119.0004349,0.004779834,,,,,,,,
3942,cloneB,2,939,38.77056885,38.77056885,0.027772615,,,,,,,,
3943,cloneB,2,943,34.70086288,28.08094025,0.005423748,,,,,,,,
3944,cloneB,2,948,11.50597,5.672200203,0.002102548,,,,,,,,
3945,cloneB,2,951,0.841670752,0.841670752,0.000122265,,,,,,,,
3946,cloneB,2,954,47.18898773,16.38111115,0.003114152,,,,,,,,
3947,cloneB,2,957,4.050687313,4.050687313,0.002969712,,,,,,,,
3948,cloneB,2,963,15.90309048,15.90309048,0.003840399,,,,,,,,
3949,cloneB,2,964,8.902296066,8.902296066,0.000806367,,,,,,,,
3950,cloneB,2,970,24.29427719,16.75426102,0.002184391,,,,,,,,
3951,cloneB,2,971,71.49613953,16.17073441,0.00788632,,,,,,,,
3952,cloneB,2,985,20.46467781,16.89740562,0.00740671,,,,,,,,
3953,cloneB,2,988,4.937502384,4.937502384,0.0035779,,,,,,,,
3954,cloneB,2,992,63.72547531,62.04143906,0.015066358,,,,,,,,
3955,cloneB,2,995,28.43714142,28.43543053,0.010199583,,,,,,,,
3956,cloneB,2,996,30.81040192,30.81040192,0.022326378,,,,,,,,
3957,cloneB,2,997,9.21178627,9.21178627,0.006675208,,,,,,,,
3958,cloneB,2,1006,11.79697704,5.775304317,0.000617912,,,,,,,,
3959,cloneB,2,1007,2.032181263,2.032181263,0.000294434,,,,,,,,
3960,cloneB,2,1010,67.74172974,41.65730667,0.012191104,,,,,,,,
3961,cloneB,2,1012,2.343626499,2.343626499,0.000282501,,,,,,,,
3962,cloneB,2,1013,32.99670029,20.86172867,0.007970785,,,,,,,,
3963,cloneB,2,1021,7.395828247,7.395828247,0.005294079,,,,,,,,
3964,cloneB,2,1022,6.052569866,6.052569866,0.004332548,,,,,,,,
3965,cloneB,2,1024,71.2227478,34.40045547,0.004578563,,,,,,,,
3966,cloneB,2,1026,7.810277462,7.810277462,0.00559075,,,,,,,,
3967,cloneB,2,1035,41.63122559,25.58725929,0.005687804,,,,,,,,
3968,cloneB,2,1038,62.81800079,23.25896835,0.002311016,,,,,,,,
3969,cloneB,2,1040,9.995196342,9.995196342,0.002414882,,,,,,,,
3970,cloneB,2,1041,30.77918625,19.1980114,0.005187085,,,,,,,,
3971,cloneB,2,1042,29.71616936,29.71616936,0.021802032,,,,,,,,
3972,cloneB,2,1043,9.23048687,9.130553246,0.002233105,,,,,,,,
3973,cloneB,2,1046,50.84247971,34.10106277,0.005609353,,,,,,,,
3974,cloneB,2,1047,6.054301262,6.054301262,0.004441894,,,,,,,,
3975,cloneB,2,1049,10.60835838,10.60835838,0.007783095,,,,,,,,
3976,cloneB,2,1052,5.230910301,5.230910301,0.00094489,,,,,,,,
3977,cloneB,2,1058,26.05749321,11.22887611,0.009365949,,,,,,,,
3978,cloneB,2,1064,0.890418172,0.890418172,0.000645231,,,,,,,,
3979,cloneB,2,1065,28.26574516,10.9265976,0.002111124,,,,,,,,
3980,cloneB,2,1067,37.98831558,32.09443665,0.005301418,,,,,,,,
3981,cloneB,2,1080,113.3755035,62.37276077,0.003192437,,,,,,,,
3982,cloneB,2,1084,6.97403717,6.954514027,0.000520533,,,,,,,,
3983,cloneB,2,1101,16.79376411,16.79376411,0.012029917,,,,,,,,
3984,cloneB,2,1102,348.7269592,87.35373688,0.004319246,,,,,,,,
3985,cloneB,2,1104,1.358056307,1.358056307,0.00097282,,,,,,,,
3986,cloneB,2,1112,8.085254669,5.020604134,0.00293622,,,,,,,,
3987,cloneB,2,1113,50.95494461,49.88547516,0.004606663,,,,,,,,
3988,cloneB,2,1115,299.2904968,27.67148018,0.003609913,,,,,,,,
3989,cloneB,2,1120,71.68195343,26.61328697,0.00782878,,,,,,,,
3990,cloneB,2,1121,184.013092,42.93340302,0.008709551,,,,,,,,
3991,cloneB,2,1122,0.404601395,0.404601395,3.26E-05,,,,,,,,
3992,cloneB,2,1141,3.382637978,3.382637978,0.000490308,,,,,,,,
3993,cloneB,2,1144,37.17041779,3.622383118,0.001684576,,,,,,,,
3994,cloneB,2,1146,8.193348885,8.193348885,0.005877582,,,,,,,,
3995,cloneB,2,1148,16.02731133,8.880885124,0.003734347,,,,,,,,
3996,cloneB,2,1164,216.7877502,80.73358154,0.003341834,,,,,,,,
3997,cloneB,2,1169,1.009763956,1.009763956,0.000740296,,,,,,,,
3998,cloneB,2,1171,199.8986053,121.0735245,0.006108948,,,,,,,,
3999,cloneB,2,1177,21.67715836,21.67715836,0.015892345,,,,,,,,
4000,cloneB,2,1178,18.91117859,1.333864689,0.002310861,,,,,,,,
4001,cloneB,2,1179,147.8766327,65.11256409,0.004122979,,,,,,,,
4002,cloneB,2,1181,14.79356861,14.79356861,0.010845724,,,,,,,,
4003,cloneB,2,1182,3.335736752,0.822461367,0.000648769,,,,,,,,
4004,cloneB,2,1183,1.25828898,1.25828898,0.000922499,,,,,,,,
4005,cloneB,2,1193,8.505775452,7.123644352,0.001136492,,,,,,,,
4006,cloneB,2,1194,70.94100952,50.31121445,0.005702172,,,,,,,,
4007,cloneB,2,1196,28.27861595,8.41466713,0.004403675,,,,,,,,
4008,cloneB,2,1198,124.0874634,12.27627277,0.005803331,,,,,,,,
4009,cloneB,2,1200,240.7865601,127.0082626,0.0090715,,,,,,,,
4010,cloneB,2,1201,53.13631439,27.43185806,0.012850217,,,,,,,,
4011,cloneB,2,1203,31.56484985,27.10995293,0.004062778,,,,,,,,
4012,cloneB,2,1214,20.93906021,11.32478142,0.007549629,,,,,,,,
4013,cloneB,2,1215,70.33255768,49.43081665,0.003234348,,,,,,,,
4014,cloneB,2,1218,65.7370224,31.30011368,0.006814684,,,,,,,,
4015,cloneB,2,1224,85.67165375,19.54955482,0.010326041,,,,,,,,
4016,cloneB,2,1225,40.63796234,8.827279091,0.002229765,,,,,,,,
4017,cloneB,2,1226,36.45094299,30.02218628,0.004124154,,,,,,,,
4018,cloneB,2,1227,41.77353287,11.94733715,0.005847781,,,,,,,,
4019,cloneB,2,1235,5.539476395,5.539476395,0.004058224,,,,,,,,
4020,cloneB,2,1244,24.86855888,15.90749836,0.005669536,,,,,,,,
4021,cloneB,2,1246,49.25721741,27.15834618,0.003862919,,,,,,,,
4022,cloneB,2,1247,35.07569885,29.9354496,0.003892069,,,,,,,,
4023,cloneB,2,1250,77.06750488,8.376387596,0.008947937,,,,,,,,
4024,cloneB,2,1253,2.937577248,2.937577248,0.000533717,,,,,,,,
4025,cloneB,2,1255,13.57436848,6.438833237,0.000767065,,,,,,,,
4026,cloneB,2,1262,94.70098114,32.49832153,0.0035114,,,,,,,,
4027,cloneB,2,1265,67.53871155,59.08266449,0.003801008,,,,,,,,
4028,cloneB,2,1266,458.4543457,15.51333904,0.003719044,,,,,,,,
4029,cloneB,2,1270,32.86433029,18.13445663,0.004777671,,,,,,,,
4030,cloneB,2,1280,8.915079117,3.442207813,0.000449058,,,,,,,,
4031,cloneB,2,1282,307.4984131,105.1527557,0.0071845,,,,,,,,
4032,cloneB,2,1285,104.533371,11.27089405,0.005220614,,,,,,,,
4033,cloneB,2,1298,25.43666458,19.475914,0.005757127,,,,,,,,
4034,cloneB,2,1300,14.97962666,14.97962666,0.005461038,,,,,,,,
4035,cloneB,2,1301,18.32773018,18.32773018,0.006681637,,,,,,,,
4036,cloneB,2,1305,77.90366364,43.95631027,0.004342292,,,,,,,,
4037,cloneB,2,1306,6.472763062,6.472763062,0.004690408,,,,,,,,
4038,cloneB,2,1311,79.9536972,55.38499069,0.005184455,,,,,,,,
4039,cloneB,2,1318,2.648956299,2.648956299,0.001919534,,,,,,,,
4040,cloneB,2,1319,3.091484547,3.091484547,0.002240206,,,,,,,,
4041,cloneB,2,1321,6.826545715,6.826545715,0.001648924,,,,,,,,
4042,cloneB,2,1323,24.0282383,0.689341605,0.001565123,,,,,,,,
4043,cloneB,2,1324,100.8608856,23.80694199,0.002998156,,,,,,,,
4044,cloneB,2,1327,4.186991215,4.186991215,0.00299713,,,,,,,,
4045,cloneB,2,1332,44.63355637,12.55792999,0.004262557,,,,,,,,
4046,cloneB,2,1334,8.830010414,8.830010414,0.006320695,,,,,,,,
4047,cloneB,2,1336,11.51169682,11.51169682,0.004170905,,,,,,,,
4048,cloneB,2,1339,11.5582962,2.443672895,0.004178918,,,,,,,,
4049,cloneB,2,1340,8.9102211,1.131245136,0.000295716,,,,,,,,
4050,cloneB,2,1357,13.19534206,6.785439491,0.002387783,,,,,,,,
4051,cloneB,2,1372,16.5280304,16.15902328,0.004005773,,,,,,,,
4052,cloneB,2,1373,28.32689285,25.95051956,0.006839419,,,,,,,,
4053,cloneB,2,1378,15.95136356,15.95136356,0.011550589,,,,,,,,
4054,cloneB,2,1380,26.46287727,26.46287727,0.019162111,,,,,,,,
4055,cloneB,2,1386,210.0059357,103.9912643,0.004030728,,,,,,,,
4056,cloneB,2,1387,225.03862,117.3068542,0.005264971,,,,,,,,
4057,cloneB,2,1388,205.5032196,2.024826288,0.009129453,,,,,,,,
4058,cloneB,2,1390,4.371851921,4.268979073,0.001580243,,,,,,,,
4059,cloneB,2,1400,10.67132378,10.67132378,0.00781782,,,,,,,,
4060,cloneB,2,1403,5.599957943,5.599957943,0.004102534,,,,,,,,
4061,cloneB,2,1404,28.86712074,26.75261307,0.005233578,,,,,,,,
4062,cloneB,2,1406,72.01381683,57.8854866,0.00746935,,,,,,,,
4063,cloneB,2,1409,14.98214626,14.98214626,0.002721553,,,,,,,,
4064,cloneB,2,1411,227.2723846,12.27576256,0.007510102,,,,,,,,
4065,cloneB,2,1415,32.66478729,10.6981926,0.001348243,,,,,,,,
4066,cloneB,2,1417,58.66912842,6.210805416,0.006738062,,,,,,,,
4067,cloneB,2,1418,45.48593903,10.2715435,0.001089431,,,,,,,,
4068,cloneB,2,1419,93.66533661,3.690624714,0.002230012,,,,,,,,
4069,cloneB,2,1424,11.63838482,11.63838482,0.001054202,,,,,,,,
4070,cloneB,2,1428,13.74159813,9.247148514,0.002398133,,,,,,,,
4071,cloneB,2,1441,30.80325699,23.81442833,0.005601188,,,,,,,,
4072,cloneB,2,1442,7.557692051,5.826180458,0.001835492,,,,,,,,
4073,cloneB,2,1444,262.3966675,236.3994904,0.005264883,,,,,,,,
4074,cloneB,2,1446,18.82368851,18.1854229,0.001372504,,,,,,,,
4075,cloneB,2,1447,102.0271149,48.58078766,0.006023687,,,,,,,,
4076,cloneB,2,1448,41.71157455,35.97311401,0.002467397,,,,,,,,
4077,cloneB,2,1451,96.39498901,78.3483429,0.011838106,,,,,,,,
4078,cloneB,2,1452,3.569109201,3.569109201,0.002614732,,,,,,,,
4079,cloneB,2,1453,24.67987251,20.91982841,0.004624443,,,,,,,,
4080,cloneB,2,1456,8.024703026,8.024703026,0.005878903,,,,,,,,
4081,cloneB,2,1457,274.6998901,11.10583591,0.003609333,,,,,,,,
4082,cloneB,2,1458,16.1742115,16.1742115,0.003906814,,,,,,,,
4083,cloneB,2,1469,37.81229401,26.16901207,0.00449354,,,,,,,,
4084,cloneB,2,1471,2.792699337,1.45728004,0.001003736,,,,,,,,
4085,cloneB,2,1485,12.30987453,12.14679527,0.001781682,,,,,,,,
4086,cloneB,2,1486,7.337704659,7.337704659,0.002658589,,,,,,,,
4087,cloneB,2,1489,156.2754211,92.34081268,0.005267741,,,,,,,,
4088,cloneB,2,1491,5.029847145,5.029847145,0.000911204,,,,,,,,
4089,cloneB,2,1492,6.506505966,6.268442631,0.001915223,,,,,,,,
4090,cloneB,2,1493,10.36885357,10.36885357,0.00743287,,,,,,,,
4091,cloneB,2,1494,81.50601959,66.53516388,0.004558205,,,,,,,,
4092,cloneB,2,1495,12.26527977,12.26527977,0.002950512,,,,,,,,
4093,cloneB,2,1498,6.035719872,6.035719872,0.004326681,,,,,,,,
4094,cloneB,2,1499,6.595664978,6.595664978,0.004728075,,,,,,,,
4095,cloneB,2,1500,98.34356689,33.23035431,0.009934878,,,,,,,,
4096,cloneB,2,1501,19.66228104,19.55481148,0.00715147,,,,,,,,
4097,cloneB,2,1502,2.860882521,2.860882521,0.002050812,,,,,,,,
4098,cloneB,2,1505,2.599257946,2.599257946,0.001863267,,,,,,,,
4099,cloneB,2,1506,42.9503746,42.9503746,0.01556173,,,,,,,,
4100,cloneB,2,1511,301.486084,100.7097855,0.003608136,,,,,,,,
4101,cloneB,2,1522,7.286541939,7.286541939,0.005338126,,,,,,,,
4102,cloneB,2,1523,7.618302345,7.618302345,0.005581174,,,,,,,,
4103,cloneB,2,1524,26.50415802,23.26058578,0.001433225,,,,,,,,
4104,cloneB,2,1526,5.275444508,5.275444508,0.001910009,,,,,,,,
4105,cloneB,2,1527,3.793119669,3.793119669,0.002778842,,,,,,,,
4106,cloneB,2,1530,230.2798004,22.48116684,0.0031345,,,,,,,,
4107,cloneB,2,1533,145.7249908,20.35313606,0.006043879,,,,,,,,
4108,cloneB,2,1534,7.122225761,7.122225761,0.002580517,,,,,,,,
4109,cloneB,2,1539,27.63534546,15.13245392,0.003505954,,,,,,,,
4110,cloneB,2,1542,13.08791828,13.08791828,0.009368588,,,,,,,,
4111,cloneB,2,1546,1.085759521,1.085759521,0.000777208,,,,,,,,
4112,cloneB,2,1549,31.05661774,27.16893959,0.002652664,,,,,,,,
4113,cloneB,2,1552,14.72154427,14.5089941,0.002974843,,,,,,,,
4114,cloneB,2,1559,6.2295928,3.588534117,0.000598661,,,,,,,,
4115,cloneB,2,1561,9.740150452,9.337277412,0.002366253,,,,,,,,
4116,cloneB,2,1562,21.80513382,17.31751251,0.00173106,,,,,,,,
4117,cloneB,2,1564,8.640581131,8.640581131,0.003150048,,,,,,,,
4118,cloneB,2,1565,6.049248695,4.466229916,0.002203886,,,,,,,,
4119,cloneB,2,1566,12.07281017,11.29108715,0.004402437,,,,,,,,
4120,cloneB,2,1569,10.68116665,10.68116665,0.003893972,,,,,,,,
4121,cloneB,2,1570,34.84313202,34.59534454,0.005070732,,,,,,,,
4122,cloneB,2,1575,171.615448,101.7914429,0.004290292,,,,,,,,
4123,cloneB,2,1579,7.498033047,2.878016949,0.001449617,,,,,,,,
4124,cloneB,2,1580,78.30838013,46.95887756,0.004042623,,,,,,,,
4125,cloneB,2,1581,80.03146362,19.45534515,0.006298823,,,,,,,,
4126,cloneB,2,1582,2.883687496,2.883687496,0.002089628,,,,,,,,
4127,cloneB,2,1584,8.856498718,8.856498718,0.006417752,,,,,,,,
4128,cloneB,2,1585,6.185325146,4.886590958,0.002218809,,,,,,,,
4129,cloneB,2,1588,9.561490059,9.361809731,0.000660982,,,,,,,,
4130,cloneB,2,1592,16.28968239,6.368821621,0.002635969,,,,,,,,
4131,cloneB,2,1596,271.3899536,122.3279114,0.006281012,,,,,,,,
4132,cloneB,2,1598,143.503006,60.15293884,0.011168113,,,,,,,,
4133,cloneB,2,1600,2.761058331,2.761058331,0.00197642,,,,,,,,
4134,cloneB,2,1604,2.356655121,2.356655121,0.000189487,,,,,,,,
4135,cloneB,2,1620,14.53302956,11.07851887,0.005322951,,,,,,,,
4136,cloneB,2,1621,5.392406464,3.485643148,0.001973815,,,,,,,,
4137,cloneB,2,1624,2.852383852,2.852383852,0.002092725,,,,,,,,
4138,cloneB,2,1625,30.21205711,20.14127922,0.004384411,,,,,,,,
4139,cloneB,2,1627,301.1338806,76.73997498,0.00353968,,,,,,,,
4140,cloneB,2,1628,339.5238037,191.706192,0.003004493,,,,,,,,
4141,cloneB,2,1629,102.3127213,14.04226398,0.002673042,,,,,,,,
4142,cloneB,2,1635,106.9080505,31.96739197,0.002534257,,,,,,,,
4143,cloneB,2,1641,21.727911,21.727911,0.015553265,,,,,,,,
4144,cloneB,2,1642,1.876963615,0.859002829,0.000101621,,,,,,,,
4145,cloneB,2,1646,3.503364086,3.503364086,0.002507777,,,,,,,,
4146,cloneB,2,1647,72.7341156,23.84534073,0.005613775,,,,,,,,
4147,cloneB,2,1649,110.6319962,4.162612438,0.002906341,,,,,,,,
4148,cloneB,2,1650,68.85493469,30.37494087,0.001674606,,,,,,,,
4149,cloneB,2,1654,16.87090874,16.87090874,0.004090909,,,,,,,,
4150,cloneB,2,1655,5.439429283,5.439429283,0.003990777,,,,,,,,
4151,cloneB,2,1656,16.15978432,15.07395744,0.003210574,,,,,,,,
4152,cloneB,2,1660,74.2671051,12.7943325,0.003429757,,,,,,,,
4153,cloneB,2,1663,31.1838913,11.13816738,0.003098314,,,,,,,,
4154,cloneB,2,1664,5.318842411,2.959653378,0.000947782,,,,,,,,
4155,cloneB,2,1671,4.989562035,4.989562035,0.000723125,,,,,,,,
4156,cloneB,2,1676,2.420265675,2.420265675,0.00087659,,,,,,,,
4157,cloneB,2,1677,40.77260971,24.18870735,0.001474853,,,,,,,,
4158,cloneB,2,1678,6.59919405,2.794395685,0.002384849,,,,,,,,
4159,cloneB,2,1680,7.330768585,7.116676807,0.002643546,,,,,,,,
4160,cloneB,2,1681,4.557741642,4.557741642,0.003262521,,,,,,,,
4161,cloneB,2,1687,6.395055294,6.395055294,0.004577706,,,,,,,,
4162,cloneB,2,1692,10.42324162,4.951514721,0.000450055,,,,,,,,
4163,cloneB,2,1697,159.3900452,81.05703735,0.004725648,,,,,,,,
4164,cloneB,2,1700,29.80003357,26.62384605,0.010327629,,,,,,,,
4165,cloneB,2,1705,492.3822021,111.1667557,0.003976744,,,,,,,,
4166,cloneB,2,1706,5.245919704,5.245919704,0.003804147,,,,,,,,
4167,cloneB,2,1709,193.8646851,5.621415615,0.00697334,,,,,,,,
4168,cloneB,2,1711,960.7420654,44.26781845,0.007254815,,,,,,,,
4169,cloneB,2,1713,12.0770092,11.91009521,0.000662139,,,,,,,,
4170,cloneB,2,1716,43.15169144,35.5266037,0.013962427,,,,,,,,
4171,cloneB,2,1722,57.05870438,14.05503559,0.005814365,,,,,,,,
4172,cloneB,2,1724,10.68793011,10.68793011,0.00765063,,,,,,,,
4173,cloneB,2,1725,15.9573164,15.61720371,0.002878996,,,,,,,,
4174,cloneB,2,1733,384.8026733,34.57455444,0.004936977,,,,,,,,
4175,cloneB,2,1735,94.91025543,17.3007431,0.004950657,,,,,,,,
4176,cloneB,2,1736,5.202526569,0.653553843,0.000413239,,,,,,,,
4177,cloneB,2,1737,149.0322266,99.72332001,0.003923868,,,,,,,,
4178,cloneB,2,1738,38.6499176,16.47486687,0.00702301,,,,,,,,
4179,cloneB,2,1745,170.5019073,158.7362976,0.009318906,,,,,,,,
4180,cloneB,2,1746,305.6292114,98.78855133,0.005161997,,,,,,,,
4181,cloneB,2,1747,35.35826492,11.21285629,0.004150373,,,,,,,,
4182,cloneB,2,1749,3.937239885,2.849332571,0.001431837,,,,,,,,
4183,cloneB,2,1751,5.845536232,4.013929367,0.002129151,,,,,,,,
4184,cloneB,2,1760,280.3467407,53.2070961,0.004318178,,,,,,,,
4185,cloneB,2,1762,74.83250427,21.23853111,0.009084578,,,,,,,,
4186,cloneB,2,1763,6.146900654,6.146900654,0.002212707,,,,,,,,
4187,cloneB,2,1765,17.85497475,12.94839382,0.001726322,,,,,,,,
4188,cloneB,2,1766,129.7240295,19.19991302,0.007809331,,,,,,,,
4189,cloneB,2,1772,15.87197781,15.87197781,0.005750717,,,,,,,,
4190,cloneB,2,1775,56.70253372,56.6387291,0.008598017,,,,,,,,
4191,cloneB,2,1777,248.221405,53.68166351,0.007565886,,,,,,,,
4192,cloneB,2,1778,5.099377632,5.099377632,0.0009238,,,,,,,,
4193,cloneB,2,1781,72.19087219,46.23725128,0.004799168,,,,,,,,
4194,cloneB,2,1782,180.4235382,106.8120346,0.003782705,,,,,,,,
4195,cloneB,2,1783,388.6028137,23.65186882,0.004974031,,,,,,,,
4196,cloneB,2,1789,281.4950256,40.12495804,0.005063262,,,,,,,,
4197,cloneB,2,1794,6.915166378,6.915166378,0.00507349,,,,,,,,
4198,cloneB,2,1802,9.945116997,9.483695984,0.001495782,,,,,,,,
4199,cloneB,2,1810,304.627533,57.76053619,0.003883176,,,,,,,,
4200,cloneB,2,1816,17.45632362,17.45632362,0.012797891,,,,,,,,
4201,cloneB,2,1817,12.91592979,12.91592979,0.002346218,,,,,,,,
4202,cloneB,2,1821,3.095634222,3.095634222,0.002269527,,,,,,,,
4203,cloneB,2,1823,67.67660522,21.59715652,0.002103309,,,,,,,,
4204,cloneB,2,1827,24.33968163,20.50855064,0.003108021,,,,,,,,
4205,cloneB,2,1829,22.83555031,9.556632042,0.002983886,,,,,,,,
4206,cloneB,2,1836,26.211586,18.5715847,0.003792972,,,,,,,,
4207,cloneB,2,1838,138.2197266,57.10918808,0.005270419,,,,,,,,
4208,cloneB,2,1839,106.8108444,16.40498543,0.00380772,,,,,,,,
4209,cloneB,2,1842,13.29286385,7.276460171,0.002030966,,,,,,,,
4210,cloneB,2,1844,4.190316677,4.190316677,0.003036461,,,,,,,,
4211,cloneB,2,1845,247.1405487,52.33779526,0.005202153,,,,,,,,
4212,cloneB,2,1846,17.40522194,17.23756027,0.004380742,,,,,,,,
4213,cloneB,2,1853,38.73084259,36.99149323,0.005552056,,,,,,,,
4214,cloneB,2,1856,116.7500076,70.68629456,0.005392689,,,,,,,,
4215,cloneB,2,1870,683.6085205,371.2522583,0.005147084,,,,,,,,
4216,cloneB,2,1872,4.419786453,4.419786453,0.003240313,,,,,,,,
4217,cloneB,2,1878,154.5275574,98.1319809,0.003953564,,,,,,,,
4218,cloneB,2,1881,16.46317291,16.46317291,0.003976611,,,,,,,,
4219,cloneB,2,1893,17.67359352,17.67359352,0.01295718,,,,,,,,
4220,cloneB,2,1899,72.73157501,57.32216644,0.005841453,,,,,,,,
4221,cloneB,2,1905,3.457123756,3.307708025,0.000228809,,,,,,,,
4222,cloneB,2,1906,103.5599518,14.6377182,0.002684026,,,,,,,,
4223,cloneB,2,1913,225.1073151,58.92555618,0.003860869,,,,,,,,
4224,cloneB,2,1917,66.70644379,16.97671127,0.003854833,,,,,,,,
4225,cloneB,2,1919,5.525183201,5.525183201,0.003995071,,,,,,,,
4226,cloneB,2,1921,16.16192436,10.63761044,0.002432358,,,,,,,,
4227,cloneB,2,1923,139.6005859,3.065283537,0.007394861,,,,,,,,
4228,cloneB,2,1924,57.47468948,37.85786438,0.004529756,,,,,,,,
4229,cloneB,2,1925,84.87567902,9.199593544,0.00717353,,,,,,,,
4230,cloneB,2,1927,37.9405899,7.140762329,0.001703612,,,,,,,,
4231,cloneB,2,1932,5.116994381,5.116994381,0.001235989,,,,,,,,
4232,cloneB,2,1933,5.297103882,5.297103882,0.001279494,,,,,,,,
4233,cloneB,2,1935,40.88109589,27.96678734,0.003152432,,,,,,,,
4234,cloneB,2,1936,184.0979004,125.8088837,0.002898444,,,,,,,,
4235,cloneB,2,1938,40.57505798,39.75261307,0.004867711,,,,,,,,
4236,cloneB,2,1941,316.9820557,91.03455353,0.003143895,,,,,,,,
4237,cloneB,2,1942,17.89032555,16.66678429,0.003918131,,,,,,,,
4238,cloneB,2,1944,325.1628723,33.32661438,0.003192247,,,,,,,,
4239,cloneB,2,1945,228.1813507,74.23175812,0.005352915,,,,,,,,
4240,cloneB,2,1947,60.57116699,39.80406952,0.003054613,,,,,,,,
4241,cloneB,2,1948,26.45008659,16.67474937,0.005355613,,,,,,,,
4242,cloneB,2,1949,1.660324931,1.660324931,0.001205755,,,,,,,,
4243,cloneB,2,1950,199.1812439,41.04792404,0.005681103,,,,,,,,
4244,cloneB,2,1951,39.37952423,20.70427132,0.00410337,,,,,,,,
4245,cloneB,2,1952,72.49944305,2.163237572,0.005155939,,,,,,,,
4246,cloneB,2,1956,4.975650787,4.975650787,0.003613399,,,,,,,,
4247,cloneB,2,1957,58.95727921,8.905670166,0.004028746,,,,,,,,
4248,cloneB,2,1960,92.20921326,31.61337662,0.004243787,,,,,,,,
4249,cloneB,2,1961,5.177594185,5.177594185,0.00375188,,,,,,,,
4250,cloneB,2,1962,7.47491169,7.47491169,0.005416603,,,,,,,,
4251,cloneB,2,1963,16.92152214,12.70664597,0.002564185,,,,,,,,
4252,cloneB,2,1974,120.5133972,101.6376266,0.002812424,,,,,,,,
4253,cloneB,2,1975,25.21579933,6.250778675,0.003074397,,,,,,,,
4254,cloneB,2,1983,123.0684052,1.933957458,0.000720144,,,,,,,,
4255,cloneB,2,1984,3.296754122,3.296754122,0.002416975,,,,,,,,
4256,cloneB,2,1986,198.9793396,52.76189423,0.005049824,,,,,,,,
4257,cloneB,2,1987,75.35935974,5.633045673,0.003950512,,,,,,,,
4258,cloneB,2,1991,13.18306637,1.310122728,0.002302385,,,,,,,,
4259,cloneB,2,1995,124.7312851,100.7873154,0.008573039,,,,,,,,
4260,cloneB,2,1998,22.24339294,20.9294548,0.00187136,,,,,,,,
4261,cloneB,2,1999,35.65706635,32.66423416,0.003790793,,,,,,,,
4262,cloneB,2,2000,25.45834351,22.32474518,0.002316542,,,,,,,,
4263,cloneB,2,2001,196.7337036,31.4343071,0.003380741,,,,,,,,
4264,cloneB,2,2002,29.36235428,12.4621067,0.00386186,,,,,,,,
4265,cloneB,2,2003,15.78684044,15.78684044,0.011341121,,,,,,,,
4266,cloneB,2,2004,40.55425262,37.85788727,0.005412723,,,,,,,,
4267,cloneB,2,2005,11.3313818,11.21498489,0.00407959,,,,,,,,
4268,cloneB,2,2013,16.03661346,12.02938366,0.003865985,,,,,,,,
4269,cloneB,2,2014,145.4366913,73.40609741,0.003295979,,,,,,,,
4270,cloneB,2,2016,17.85694695,8.031160355,0.002742974,,,,,,,,
4271,cloneB,2,2017,24.13965607,2.616770983,0.00572822,,,,,,,,
4272,cloneB,2,2019,9.856436729,9.856436729,0.002380782,,,,,,,,
4273,cloneB,2,2020,61.80019379,0.233581185,0.00330517,,,,,,,,
4274,cloneB,2,2024,7.599211693,3.663926125,0.000491568,,,,,,,,
4275,cloneB,2,2030,17.2629528,17.2629528,0.006216404,,,,,,,,
4276,cloneB,2,2031,2.652971268,2.652971268,0.000955337,,,,,,,,
